Energy,Intensity,Photodiode,AI 3 Izero,I0,PD Corrected,Sample,Angle,Experiment,Bare Atom,Norm Abs,Bare Atom Step,Mass Abs.,Density Scaled,Si-subtracted
299.2,2.0834994937706655,253.72615075,0.28574891,0.0011262099281266144,0.0005405376538337562,ps_100kd,45.0,60590,42545.09105092495,0.0004065208789156811,41186.729444203775,69719.38328206014,84858.50730645015,63075.86569976134
299.3,2.08457495485894,255.20441872,0.28607914,0.001120980355414122,0.000537750083201003,ps_100kd,45.0,60590,42513.53708700372,0.00040387063124950256,41157.38700082429,69276.61715896096,84420.88916601345,62653.102187858945
299.4,2.081992691028343,255.46748638,0.28513135,0.001116116003802832,0.0005360806541792216,ps_100kd,45.0,60590,42482.01705744349,0.00040233852519429584,41128.07849180579,69023.14610515432,84158.80704492962,62405.85960802311
299.5,2.0749772475994237,257.6562541,0.28795664,0.0011176000404330957,0.0005386083349714153,ps_100kd,45.0,60590,42450.53091443086,0.0004050035289530642,41098.80386933491,69480.22207443384,84555.6253192005,62817.50235661071
299.6,2.0777301041710956,259.02113549,0.28812035,0.0011123430119127226,0.0005353645354031623,ps_100kd,45.0,60590,42419.07861023589,0.00040189705235138594,41069.56308568167,68960.21896532929,84046.38421932346,62323.07068443997
299.7,2.0655123638571897,260.36020986,0.28901949,0.0011100754994605765,0.0005374334808568241,ps_100kd,45.0,60590,42387.66009721155,0.0004041033207716223,41040.356093199065,69339.63362870419,84371.18605625562,62662.66692275463
299.8,2.066108429240734,262.39545043,0.29025001,0.0011061548876870899,0.0005353808503136432,ps_100kd,45.0,60590,42356.27532779401,0.00040218801319501614,41011.182844323266,69021.2887182818,84048.9454820596,62355.20574386983
299.9,2.0662541683094577,263.70580836,0.29090356,0.0011031367181828274,0.0005338823921576784,ps_100kd,45.0,60590,42324.92425450207,0.0004008268780056259,40982.04329157306,68796.7620679158,83813.70391937753,62134.7285906462
300.0,2.058828149457815,264.53444537,0.28952215,0.0010944591718294004,0.0005315932619813957,ps_100kd,45.0,60590,42293.60682993726,0.00039867507079591793,40952.93738754999,68438.3791032824,83454.33548609307,61790.109601151926
300.1,2.0545086708415594,266.99496033,0.29138683,0.0010913570414956603,0.0005312009907695464,ps_100kd,45.0,60590,42262.32261039347,0.0003984201225506433,40923.86468854795,68401.12366452516,83392.75319064938,61743.261803980786
300.2,2.045592147830564,267.95697227,0.29072998,0.0010849875542967898,0.000530402678484792,ps_100kd,45.0,60590,42231.067391405406,0.0003977591332324636,40894.820990101616,68295.12776187947,83267.42688198581,61632.65506818888
300.3,2.0394658746372625,269.32152522,0.29129461,0.0010815868124987443,0.0005303284678352926,ps_100kd,45.0,60590,42199.84568843595,0.00039782224554953886,40865.81080767389,68311.71818271503,83255.77662062454,61635.70947438144
300.4,2.032860600518178,271.87657324,0.29295119,0.0010775153832080864,0.0005300488301723329,ps_100kd,45.0,60590,42168.65745439866,0.0003976799308531538,40836.834094178346,68293.53096861958,83211.8765620493,61606.49919809148
300.5,2.0300672926418164,272.81560549,0.29234415,0.0010715814789074294,0.0005278551517929896,ps_100kd,45.0,60590,42137.50264228903,0.0003956235754403852,40807.890802610455,67951.30745493446,82867.49301825505,61276.79057132965
300.6,2.022424156504916,274.23239738,0.291853,0.001064254270422992,0.0005262270364997022,ps_100kd,45.0,60590,42106.381205183985,0.00039413278311367254,40778.98088604715,67704.83058238473,82611.89670127089,61035.85432610722
300.7,2.0182601585141065,276.40106281,0.29368907,0.0010625468187938332,0.0005264667264581524,ps_100kd,45.0,60590,42075.29309624217,0.0003945097960386973,40750.10429764707,67774.56260599197,82649.5254065908,61088.12827786675
300.8,2.0107499955105137,276.18316564,0.29141001,0.0010551331371871082,0.0005247460597005836,ps_100kd,45.0,60590,42044.238268703266,0.0003929264522477033,40721.260990649906,67512.41729245734,82379.39952066311,60832.77229325964
300.9,2.0049553733123533,277.98242835,0.2929221,0.0010537432230471413,0.0005255694151966434,ps_100kd,45.0,60590,42013.21667588827,0.0003938871307103376,40692.45091837665,67680.96060016431,82508.6573399522,60976.925921958275
301.0,2.0008811416220147,280.24615279,0.29407634,0.0010493501411966341,0.000524444015872916,ps_100kd,45.0,60590,41982.22827119905,0.000392899054353185,40663.67403422917,67519.59070633583,82331.98193897345,60815.166327424435
301.1,1.990628495714393,282.08933702,0.29449435,0.0010439754763900222,0.0005244451582189183,ps_100kd,45.0,60590,41951.27300811822,0.00039303751966576197,40634.93029169008,67548.93796437781,82332.16127481786,60830.24618756698
301.2,1.982871340628646,282.75838143,0.29395717,0.0010396055052846326,0.0005242929704935056,ps_100kd,45.0,60590,41920.35084020918,0.0003930226549069239,40606.21964432278,67552.32730599103,82308.26946428942,60821.239639915
301.3,1.9825427165626157,285.93363851,0.29636215,0.0010364717895534885,0.0005227992218753048,ps_100kd,45.0,60590,41889.46172111557,0.0003916662292552978,40577.542045770904,67328.59795381037,82073.76724759355,60601.60744536403
301.4,1.9757283346353638,284.84528654,0.29327797,0.001029604433910181,0.0005211265212229709,ps_100kd,45.0,60590,41858.60560456153,0.00039013085156953855,40548.8974497586,67074.57303140064,81811.1715162493,60353.86651608831
301.5,1.9693590986245666,288.08075482,0.29558844,0.0010260610438371388,0.0005210126708500025,ps_100kd,45.0,60590,41827.782444351105,0.00039015432416314476,40520.28581008992,67084.45267058995,81793.29825129197,60350.83285374356
301.6,1.9676673320836662,289.85347128,0.29638073,0.00102251916698177,0.0005196605901359204,ps_100kd,45.0,60590,41796.99219436855,0.0003889395664156374,40491.707080649096,66884.70689568033,81581.03634809045,60153.395374284286
301.7,1.957997777827916,291.85863239,0.29629065,0.0010151854943391827,0.0005184814333473697,ps_100kd,45.0,60590,41766.234808577756,0.00038789773259366136,40463.16121540004,66714.23616620734,81395.92161233246,59983.08990394911
301.8,1.9558347966807834,292.41874475,0.29554027,0.0010106748466233541,0.0005167485762798343,ps_100kd,45.0,60590,41735.51024102224,0.00038630219849270067,40434.648168386266,66450.02710193918,81123.88198089595,59725.84440013234
301.9,1.9475621159470138,292.68746719,0.29442679,0.0010059425940806372,0.0005165137408680244,ps_100kd,45.0,60590,41704.81844582498,0.00038620468604746533,40406.167893730744,66439.42465631368,81087.01538637187,59703.75681590663
302.0,1.945077796623678,295.78027387,0.29649234,0.0010024074158857294,0.0005153559500939947,ps_100kd,45.0,60590,41674.159377188415,0.0003851842182400103,40377.72034563591,66272.57107261149,80905.25488151063,59536.760224469675
302.1,1.9381385284221408,298.08315373,0.29824113,0.0010005299738278504,0.0005162324359974374,ps_100kd,45.0,60590,41643.532989393934,0.00038619802711002774,40349.305478383176,66450.10905867444,81042.85359441022,59689.10777433232
302.2,1.9360853555130937,298.5772362,0.29647705,0.000992966020361334,0.0005128730598234302,ps_100kd,45.0,60590,41612.939236802,0.0003829759739025952,40320.923246332975,65910.53948197744,80515.4682298843,59176.45619068673
302.3,1.931882796187717,300.81222879,0.29801232,0.0009906921709889839,0.0005128117362730117,ps_100kd,45.0,60590,41582.37807385183,0.00038305197331875136,40292.57360392455,65929.31161601421,80505.84110231171,59181.54780825599
302.4,1.9321339468199712,302.21273194,0.2983986,0.000987379314182047,0.0005110304675341678,ps_100kd,45.0,60590,41551.849455061376,0.00038140802754648215,40264.25650567583,65656.9067287975,80226.20136728518,58916.61180294284
302.5,1.929508310464094,304.23265467,0.29886428,0.0009823543771926026,0.0005091216098241745,ps_100kd,45.0,60590,41521.353335027015,0.00037963649280306353,40235.97190618321,65362.901748267315,79926.53155745495,58631.630727673444
302.6,1.9254288005001474,306.4929451,0.29997825,0.0009787443880710715,0.0005083254118858271,ps_100kd,45.0,60590,41490.88966842347,0.0003789776178312908,40207.71976012141,65257.263792545076,79801.53717808204,58521.3101079506
302.7,1.9241414114868183,307.44849798,0.30020279,0.0009764327748302372,0.000507464144267718,ps_100kd,45.0,60590,41460.45841000364,0.00037825367317975635,40179.50002224331,65140.60990698131,79666.327569749,58400.759304564686
302.8,1.9203401157387174,310.352125,0.30209492,0.0009733940761642924,0.0005068862896663733,ps_100kd,45.0,60590,41430.05951459841,0.0003778131415449863,40151.31264737982,65071.936246927806,79575.61070929999,58324.686314533756
302.9,1.914997833748107,311.01240862,0.30080457,0.0009671786773225756,0.0005050547109129499,ps_100kd,45.0,60590,41399.692937116524,0.00037611888575813756,40123.157590439674,64791.01415795197,79288.07285152568,58051.77741278848
303.0,1.9148905741820796,314.71434647,0.30357167,0.000964594316735217,0.0005037333880800112,ps_100kd,45.0,60590,41369.35863254447,0.0003749348858917735,40095.034806409356,64596.4755188695,79080.63959969231,57858.958222701345
303.1,1.9145926386030796,314.99189607,0.30223924,0.000959514335990517,0.0005011584796913225,ps_100kd,45.0,60590,41339.05655594613,0.0003724973004696595,40066.94425035275,64189.71191444158,78676.40710864335,57469.32491918832
303.2,1.9120792772696356,316.18152121,0.30231403,0.0009561407284115457,0.000500052869030029,ps_100kd,45.0,60590,41308.786662462895,0.00037152901277494066,40038.88587741126,64031.69212957053,78502.83831151323,57310.34045542263
303.3,1.9074597899154493,318.74531702,0.30309843,0.0009509110057952059,0.0004985221763638626,ps_100kd,45.0,60590,41278.54890731332,0.00037013564307534895,40010.85964280342,63801.70835840488,78262.5362828302,57084.60792593782
303.4,1.9070191882795942,319.3189251,0.30181778,0.0009451922710358641,0.0004956385739823434,ps_100kd,45.0,60590,41248.343245792945,0.0003673893636604044,39982.86550182478,63342.68460178365,77809.84220680142,56646.468534912696
303.5,1.9065145552182834,323.23073963,0.30495292,0.0009434527184793052,0.0004948573384331106,ps_100kd,45.0,60590,41218.16963327427,0.00036674545107774625,39954.90340984785,63239.57969416232,77687.19675908386,56538.362977942554
303.6,1.903624975064935,325.14250375,0.30494026,0.000937866493869613,0.000492673980513216,ps_100kd,45.0,60590,41188.02802520654,0.0003646994161244264,39926.97332232186,62899.10337606255,77344.43341469167,56210.12474994635
303.7,1.90260345935149,326.78717263,0.30570149,0.0009354757946577238,0.0004916819582450378,ps_100kd,45.0,60590,41157.91837711556,0.00036384471682282283,39899.07519477261,62760.31346559615,77188.69675454358,56068.89845171438
303.8,1.90198438927561,327.75456112,0.30497527,0.0009304989348060976,0.0004892253270072776,ps_100kd,45.0,60590,41127.840644603544,0.00036152540855163736,39871.20898280234,62373.57351582971,76803.03248423754,55697.72980868288
303.9,1.8952040418518101,329.85279418,0.30583512,0.0009271866887175932,0.000489227897494159,ps_100kd,45.0,60590,41097.79478334902,0.00036166530200509335,39843.37464208955,62403.162550068904,76803.43602260025,55712.61425948363
304.0,1.8945134828885308,330.2766061,0.30413729,0.0009208562894942501,0.0004860647853982211,ps_100kd,45.0,60590,41067.78074910653,0.0003586395128757301,39815.572128388805,61896.81937501299,76306.86197451956,55230.50642877645
304.1,1.8962246729113508,334.50389323,0.30687661,0.0009174081863047139,0.00048380774673508484,ps_100kd,45.0,60590,41037.79849770665,0.0003565197971791686,39787.80139753066,61543.86932258423,75952.53155826035,54890.62755456511
304.2,1.8912410903221573,335.72728193,0.3059967,0.0009114442479649334,0.0004819291694903247,ps_100kd,45.0,60590,41007.847985055814,0.00035477854290098305,39760.06240542156,61254.990654059824,75657.61545071525,54610.14833344816
304.3,1.8914797935979981,337.69025,0.30662199,0.0009079977583006912,0.000480046237540548,ps_100kd,45.0,60590,40977.92916713588,0.00035303293391778103,39732.35510804337,60965.374758533275,75362.01570204942,54328.97083526374
304.4,1.8872807984235385,339.46033875,0.30709901,0.0009046683071454986,0.00047935013586805717,ps_100kd,45.0,60590,40948.042000004476,0.00035247415521186487,39704.6794614537,60876.682536155815,75252.73534305475,54234.09811044387
304.5,1.8867277649777376,341.51177449,0.30766988,0.0009009056289771031,0.00047749635411112594,ps_100kd,45.0,60590,40918.186439794335,0.00035075769642150834,39677.0354217853,60592.001603893696,74961.71185625526,53957.46766111989
304.6,1.8839889377330625,342.68295743,0.30669629,0.0008949855350266404,0.0004750481900936982,ps_100kd,45.0,60590,40888.362442713486,0.0003484468553706553,39649.42294524619,60206.69510678104,74577.37684705316,53587.511112268614
304.7,1.880648795747603,343.44175252,0.30536961,0.0008891452706590096,0.00047278645149986814,ps_100kd,45.0,60590,40858.569965044975,0.0003463224397433999,39621.84198811941,59852.94938258972,74222.30859301283,53246.80676099633
304.8,1.8806245347870292,344.92750295,0.30617653,0.0008876547314476767,0.0004719999739598202,ps_100kd,45.0,60590,40828.80896314676,0.00034567328516992664,39594.29250676294,59748.95703548413,74098.84020999608,53137.68774267424
304.9,1.8778435404682343,349.06542027,0.3073865,0.0008805985415634651,0.00046894138014495643,ps_100kd,45.0,60590,40799.07939345139,0.00034275201432163745,39566.77445760931,59260.308216012614,73618.67439038066,52671.85676915685
305.0,1.8772750944908827,350.29757075,0.30761959,0.0008781664952496678,0.0004677878579579338,ps_100kd,45.0,60590,40769.38599864995,0.0003417358151011895,39539.292583349605,59094.17728001921,73437.58400705333,52505.086732775264
305.1,1.8712946127913042,353.25230588,0.30842716,0.0008731072801681098,0.0004665792730871731,ps_100kd,45.0,60590,40739.72785311179,0.0003406645531970036,39511.84595835319,58918.72454217947,73247.84938383418,52329.657976761504
305.2,1.8691388178045243,354.48910837,0.30760972,0.0008677550670440644,0.0004642539434622211,ps_100kd,45.0,60590,40710.100994064946,0.00033847654653862614,39484.43061984808,58554.21321502294,72882.79803251874,51978.89803229066
305.3,1.8734185988403869,356.54269833,0.30785431,0.0008634430362533011,0.0004608916751375038,ps_100kd,45.0,60590,40680.505378267335,0.00033525160118048355,39457.0465245922,58014.15401352019,72354.95863192256,51465.33559752562
305.4,1.8618300257703986,358.75002988,0.30800735,0.0008585570016622071,0.0004611360810485095,ps_100kd,45.0,60590,40650.94096255086,0.0003356333300580639,39429.693629417474,58084.6844213008,72393.32769028089,51517.96720001671
305.5,1.857289469068552,360.13150045,0.30695699,0.0008523469610862807,0.0004589198265974881,ps_100kd,45.0,60590,40621.40770382111,0.0003335543985736172,39402.37189122946,57738.63890599199,72045.3999498338,51184.28760128698
305.6,1.8570177379839998,361.07704421,0.30655016,0.0008489882281791154,0.0004571783084316615,ps_100kd,45.0,60590,40591.905559057355,0.00033195020337436527,39375.08126700744,57472.963566624945,71772.00062057159,50925.121999522016
305.7,1.8524593627375179,363.44465973,0.30732354,0.0008455855156279035,0.0004564664319428408,ps_100kd,45.0,60590,40562.43448531226,0.00033137564985211924,39347.821713804085,57381.60075680047,71660.24378772298,50827.583875145145
305.8,1.8435348022905296,366.23286601,0.30740097,0.0008393593217043672,0.0004552988751074792,ps_100kd,45.0,60590,40532.99443971175,0.0003303454159833323,39320.59318874531,57213.09383398773,71476.95011790826,50658.49421696359
305.9,1.8409442436052408,365.90021694,0.3045211,0.0008322517612771328,0.0004520787439207176,ps_100kd,45.0,60590,40503.585379455,0.0003272626077631453,39293.395649030295,56697.09764839847,70971.42469539333,50167.1584822329
306.0,1.834303615774929,369.17920289,0.30556374,0.0008276840558947878,0.0004512252218099239,ps_100kd,45.0,60590,40474.207261814256,0.0003265464086189264,39266.229051931296,56581.75503354463,70837.43104710389,50047.34021699893
306.1,1.8308125323256483,371.45463654,0.30570938,0.0008230059606944217,0.00044953043862386717,ps_100kd,45.0,60590,40444.86004413437,0.00032498894839944433,39239.09335479315,56323.99166270385,70571.36859917482,49795.43886648488
306.2,1.828022236689418,374.23702456,0.30622157,0.0008182556772944432,0.0004476180108051198,ps_100kd,45.0,60590,40415.54368383321,0.00032321384354727157,39211.98851503372,56029.38228289421,70271.13832126684,49509.35541940814
306.3,1.8276286838309297,377.28070606,0.30667459,0.0008128552164849604,0.0004447594982921356,ps_100kd,45.0,60590,40386.25813840102,0.00032049265400086206,39184.914490143274,55574.60609952871,69822.38308053897,49074.73276195275
306.4,1.8203374985615792,379.47911334,0.30727374,0.0008097250393981328,0.00044482138067142665,ps_100kd,45.0,60590,40357.003365400466,0.00032069185934672774,39157.871237684456,55614.23630268013,69832.0979381404,49098.56597426138
306.5,1.8138997148968883,381.41685212,0.30671651,0.0008041503889909457,0.00044332681811830917,ps_100kd,45.0,60590,40327.77932246663,0.00031933461976018496,39130.858715292365,55390.36915590806,69597.46794255332,48878.04012377816
306.6,1.8113345913152865,383.08951707,0.3063317,0.0007996347755556714,0.0004414616600321329,ps_100kd,45.0,60590,40298.58596730651,0.00031760678464058336,39103.87688067398,55103.76227525836,69304.65849632712,48599.32063198299
306.7,1.8068718602395848,385.91783296,0.30707895,0.0007957107025728672,0.00044038026164586945,ps_100kd,45.0,60590,40269.4232576993,0.0003166627092208946,39076.92569160851,54949.8414920116,69134.89076190368,48443.62868021687
306.8,1.8017052384476184,387.73784549,0.30712892,0.0007921045716129897,0.0004396415988086271,ps_100kd,45.0,60590,40240.29115149587,0.0003160613693502269,39050.00510594682,54853.94390445343,69018.92876494276,48341.72831300736
306.9,1.799740458164014,388.49861411,0.30532276,0.0007859043736860038,0.00043667650528217595,ps_100kd,45.0,60590,40211.189606618806,0.0003132335987903504,39023.11508161149,54381.12415654161,68553.44146929536,47890.288513042
307.0,1.797018274962644,389.42168839,0.30460494,0.0007821981904997102,0.00043527559034755523,ps_100kd,45.0,60590,40182.11858106228,0.0003119700068223044,38996.2555765967,54173.11102348164,68333.5131268902,47684.39355105489
307.1,1.7936569984980908,393.21788836,0.30590498,0.0007779528578311701,0.00043372442918717725,ps_100kd,45.0,60590,40153.07803289177,0.0003105561686285011,38969.42654896793,53939.66205167228,68089.99776819533,47454.89747628825
307.2,1.7886949514189687,395.04924331,0.30528824,0.0007727852797339408,0.0004320386095577066,ps_100kd,45.0,60590,40124.067920244204,0.00030900767196560504,38942.6279568621,53683.41616041406,67825.34250074047,47204.24741501496
307.3,1.7823960694086678,397.20274409,0.30538621,0.0007688421455890149,0.00043135314242702963,ps_100kd,45.0,60590,40095.088201327395,0.0003084595278015028,38915.85975848703,53596.5243059952,67717.73164864843,47110.627710069944
307.4,1.7790447755775847,399.70712381,0.30576346,0.0007649687528344981,0.00042998847658915347,ps_100kd,45.0,60590,40066.138834420184,0.00030723218493020125,38889.12191212156,53394.64794059748,67503.49401847976,46910.367186694944
307.5,1.7745853990627178,400.62515206,0.30532342,0.0007621174517626715,0.00042946225758715183,ps_100kd,45.0,60590,40037.219777872335,0.0003068432888947743,38862.41437611545,53334.71589632834,67420.88338310692,46841.719636412716
307.6,1.7755985283844602,400.01044842,0.30389894,0.0007597275051198524,0.00042787121805687423,ps_100kd,45.0,60590,40008.330990104136,0.0003053895723310714,38835.73710888899,53094.515741377814,67171.10755593312,46605.89289124592
307.7,1.7684522510604057,406.47899025,0.30705775,0.0007554086616165521,0.000427158076314241,ps_100kd,45.0,60590,39979.47242960659,0.00030481375355501285,38809.09006893318,53002.938731217924,67059.15209205644,46507.87252488133
307.8,1.7658656250364395,408.39309332,0.3064946,0.000750489185574555,0.00042499790184152223,ps_100kd,45.0,60590,39950.64405494089,0.00030279090204886875,38782.473214809215,52666.387239988486,66720.02829563578,46182.66986003584
307.9,1.7582642325801912,407.57083081,0.30564872,0.0007499278576745996,0.0004265160172052791,ps_100kd,45.0,60590,39921.845824738615,0.00030444634037920024,38755.88650514869,52952.549475393804,66958.35582522361,46434.904573789245
308.0,1.7572929490013098,411.08001453,0.30602596,0.0007444437802452852,0.00042363100624079856,ps_100kd,45.0,60590,39893.07769770138,0.0003016986523812944,38729.32989865319,52493.28725362054,66505.44061705597,45995.88262087438
308.1,1.7562962375819067,412.10748526,0.30567749,0.000741742144788142,0.000422333162775195,ps_100kd,45.0,60590,39864.33963260089,0.00030053813188226557,38702.80335409443,52302.723539022634,66301.69336942682,45806.01471805142
308.2,1.7545722811010391,416.23918139,0.30675217,0.0007369613042569029,0.00042002333685246687,ps_100kd,45.0,60590,39835.63158827851,0.000298365628926112,38676.3068303138,51940.83690122383,65939.07593001207,45457.26273143201
308.3,1.7517830078319954,419.42137105,0.30832492,0.0007351197179774705,0.0004196408543129173,ps_100kd,45.0,60590,39806.953523645374,0.00029812046935313716,38649.840286222396,51905.23862948649,65879.03034919682,45411.06872980668
308.4,1.7511100361270848,421.23941308,0.30801885,0.0007312203949479494,0.0004175753549817939,ps_100kd,45.0,60590,39778.30539768214,0.0002961922929885884,38623.4036808009,51584.715105835305,65554.76951586085,45100.64562043018
308.5,1.7437064620703115,423.39002268,0.30827051,0.000728100553831407,0.0004175591303176852,ps_100kd,45.0,60590,39749.6871694389,0.0002963133912910544,38596.9969730994,51611.12222700186,65552.22242081938,45111.92241246248
308.6,1.7415515057559057,421.14144441,0.30538079,0.0007251264249896483,0.0004163680618075739,ps_100kd,45.0,60590,39721.09879803496,0.00029525964574751777,38570.6201222372,51438.63491024147,65365.237674889264,44938.747735034965
308.7,1.739394750009611,427.07619299,0.30843029,0.0007221903141934721,0.0004151963286019356,ps_100kd,45.0,60590,39692.54024265886,0.0002942252355084541,38544.273087402835,51269.420951492335,65181.28836056001,44768.59468892147
308.8,1.7326380639588157,428.52815146,0.30841697,0.0007197122731592314,0.000415385237188428,ps_100kd,45.0,60590,39664.01146256795,0.00029455146706152123,38517.955827853664,51330.55597519442,65210.94494517242,44812.033759717044
308.9,1.735582585059558,429.44560528,0.30772659,0.0007165670953818732,0.0004128683368629696,ps_100kd,45.0,60590,39635.51241708854,0.00029217188970263744,38491.66830291599,50933.61280875121,64815.81908642289,44430.67662334228
309.0,1.7357989256607746,432.02454915,0.30857313,0.0007142490643346812,0.0004114814531658871,ps_100kd,45.0,60590,39607.04306561567,0.00029092232897212964,38465.41047198486,50727.97508508125,64598.09349504666,44226.70600872664
309.1,1.7308807606347691,434.43789983,0.3095584,0.0007125492507010402,0.00041166859491795704,ps_100kd,45.0,60590,39578.60336761284,0.0002912467936907743,38439.18229452377,50788.810993679166,64627.47270595406,44269.82646894472
309.2,1.7278125133166504,434.28613052,0.3079291,0.0007090465901623334,0.0004103724129195427,ps_100kd,45.0,60590,39550.193282612134,0.0002900879346589345,38412.9837300648,50598.528556107,64423.98629052524,44080.06759351108
309.3,1.7256338033457588,438.25611565,0.30961149,0.0007064624518491872,0.0004093930302474702,ps_100kd,45.0,60590,39521.81277021376,0.00028924587495343673,38386.814738208166,50461.878457983854,64270.23390890219,43940.02906067232
309.4,1.7285115468288337,436.72464752,0.30790083,0.0007050227912449103,0.00040787855455079897,ps_100kd,45.0,60590,39493.461790086214,0.00028786872222334015,38360.67527862236,50234.64012830269,64032.47776729038,43715.97309470875
309.5,1.7241125212673687,441.12651732,0.30988534,0.0007024863113708587,0.00040744806542816113,ps_100kd,45.0,60590,39465.140301965905,0.000287575556067277,38334.565311043785,50190.91461276811,63964.89567731086,43662.0775252866
309.6,1.723979502841316,442.41952387,0.30969697,0.0007000074664223024,0.00040604164102218715,ps_100kd,45.0,60590,39436.848265657245,0.0002863064546278777,38308.48479527687,49981.96875727715,63744.10240808374,43454.95713954147
309.7,1.7201689288681874,444.78910182,0.31034428,0.0006977335522163761,0.0004056192043158581,ps_100kd,45.0,60590,39408.58564103233,0.0002860213408881233,38282.43369119369,49939.6064704143,63677.78445950738,43402.298455357675
309.8,1.7141395637325723,446.43887261,0.30997558,0.0006943292777974296,0.00040505994522728017,ps_100kd,45.0,60590,39380.352388030784,0.0002855994047661201,38256.41195873388,49874.080925808055,63589.986891442146,43328.14655055203
309.9,1.7140386983835936,448.99948999,0.311034,0.0006927268447608421,0.00040414889431266104,ps_100kd,45.0,60590,39352.14718586421,0.0002848256768180756,38230.41827710905,49748.999008884035,63446.961849344836,43198.753588508254
310.0,1.7118574306112846,450.69809748,0.31098699,0.0006900117656116803,0.0004030778225294644,ps_100kd,45.0,60590,39323.966740804535,0.00028389192800145366,38204.44935259111,49596.826461302524,63278.81527880439,43044.225532712895
310.1,1.7083464014763197,452.68888544,0.31176169,0.0006886886336892875,0.00040313172614999873,ps_100kd,45.0,60590,39295.81555807667,0.0002840831545885627,38178.509690404986,49635.10590559042,63287.27755843378,43066.29277964711
310.2,1.7060553558319447,454.87418104,0.31139842,0.0006845814358775767,0.00040126566440966735,ps_100kd,45.0,60590,39267.693597870144,0.0002823544158148059,38152.5992507402,49348.34604138815,62994.326248375924,42786.93290729275
310.3,1.7074342338556099,456.28849859,0.3118922,0.0006835416648979621,0.0004003326461098508,ps_100kd,45.0,60590,39239.600820441585,0.00028155872048156406,38126.71799385337,49219.54517002911,62847.852566754504,42654.03715158324
310.4,1.707111291826821,457.33327988,0.31244155,0.000683181311628976,0.00040019728936236326,ps_100kd,45.0,60590,39211.53718611432,0.00028156068670065113,38100.86588006785,49225.78390129147,62826.6030359139,42646.35205264342
310.5,1.7020074268151877,459.37275685,0.31303281,0.0006814352948279328,0.0004003715166525689,ps_100kd,45.0,60590,39183.502655278455,0.00028187223695743145,38075.04286977372,49284.433464323236,62853.95481737452,42687.25478974516
310.6,1.7033239990699702,461.04146477,0.31380011,0.0006806331620444284,0.0003995911302935085,ps_100kd,45.0,60590,39155.49718839065,0.00028122917356494575,38049.24892342765,49181.472319809334,62731.44268323826,42578.28019790452
310.7,1.702916596987649,462.02672527,0.31256499,0.0006765084634819397,0.0003972645898681357,ps_100kd,45.0,60590,39127.52074597406,0.0002790399561061476,38023.48400155281,48816.75601096953,62366.201249482445,42226.56292000257
310.8,1.6996905475673232,463.83913191,0.31330978,0.0006754707795132566,0.0003974080931849754,ps_100kd,45.0,60590,39099.573288618005,0.000279320782389562,37997.74806473849,48870.20417856964,62388.72970272556,42262.60212195654
310.9,1.6965072639919698,464.33436759,0.31323959,0.0006745991937357213,0.00039764002669128237,ps_100kd,45.0,60590,39071.65477697814,0.0002796900388624436,37972.04107364036,48938.62307856938,62425.140729783474,42312.5104919889
311.0,1.6954736696613055,467.09505018,0.31417735,0.000672619737415176,0.0003967149413470639,ps_100kd,45.0,60590,39043.76517177605,0.0002789022764847998,37946.362988980014,48811.16521185742,62279.91243553851,42180.766152589014
311.1,1.6924177756218148,465.35608706,0.31227816,0.00067105205816237,0.0003965049692980312,ps_100kd,45.0,60590,39015.9044337993,0.00027882962740234185,37920.71377154499,48804.77199334021,62246.94911738552,42161.27341872998
311.2,1.6902869070063522,470.8441335,0.31470188,0.0006683780419237187,0.000395422835705138,ps_100kd,45.0,60590,38988.07252390121,0.0002778848167760233,37895.09338218864,48650.72674375701,62077.06596355194,42004.847496188726
311.3,1.6859526351186822,472.09895662,0.31435143,0.0006658591924256814,0.00039494537305243357,ps_100kd,45.0,60590,38960.26940300068,0.00027754467708989355,37869.50178182986,48599.04887447617,62002.10954244841,41943.33497089677
311.4,1.6862517431097104,473.54324106,0.31465519,0.0006644698154611223,0.00039405137351303,ps_100kd,45.0,60590,38932.495032082275,0.00027678800051706456,37843.93893145319,48476.85365921971,61861.76138000611,41816.417386277535
311.5,1.6768954535676803,474.97672598,0.3153122,0.0006638476850616823,0.000395878993916593,ps_100kd,45.0,60590,38904.74937219575,0.0002787529438872023,37818.4047921084,48815.41335249764,62148.6778200898,42116.75110365948
311.6,1.6837102507846566,476.79094167,0.31512432,0.0006609276570906545,0.0003925423966401841,ps_100kd,45.0,60590,38877.03238445626,0.00027555366957736805,37792.89932491065,48279.700114708845,61624.86849367068,41606.34577144901
311.7,1.67652289858837,477.6812091,0.31496258,0.0006593572742654491,0.0003932885586117714,ps_100kd,45.0,60590,38849.34403004414,0.00027643715451553,37767.42249104027,48435.174994033805,61742.007772809986,41736.875779114096
311.8,1.6752765879601257,478.9917236,0.31432447,0.0006562210879920932,0.0003917091020719931,ps_100kd,45.0,60590,38821.68427020449,0.0002749950209423264,37741.97425174236,48196.935774055804,61494.05034862244,41502.295835147845
311.9,1.6732006411772906,479.39786704,0.31416963,0.000655342152312468,0.00039166979511277194,ps_100kd,45.0,60590,38794.05306624747,0.0002750930369496799,37716.554568327076,48219.43519282591,61487.87958537846,41509.489321170724
